,X,Y,Z
50390,2834.0872,349.0678,40
50391,2842.0989,349.1101,40
50392,2850.0457,349.158,40
50393,2857.9255,349.2121,40
50394,2865.7363,349.2726,40
50395,2873.4761,349.3401,40
50396,2881.1431,349.4149,40
50397,2888.7346,349.4975,40
50398,2896.2493,349.5884,40
50399,2903.6848,349.688,40
50400,2911.0393,349.7966,40
50401,2918.3105,349.9148,40
50402,2925.4966,350.0429,40
50403,2932.5955,350.1814,40
50404,2939.6052,350.3308,40
50405,2946.5234,350.4914,40
50406,2953.3486,350.6637,40
50407,2960.0784,350.8482,40
50408,2966.7107,351.0452,40
50409,2973.2437,351.2552,40
50410,2979.6753,351.4786,40
50411,2986.0034,351.7158,40
50412,2992.2263,351.9674,40
50413,2998.3425,352.2336,40
50414,3004.3557,352.5142,40
50415,3010.2722,352.809,40
50416,3016.0969,353.1175,40
50417,3021.8362,353.4395,40
50418,3027.4951,353.7745,40
50419,3033.0798,354.1223,40
50420,3038.5957,354.4824,40
50421,3044.0486,354.8545,40
50422,3049.4438,355.2383,40
50423,3054.7876,355.6334,40
50424,3060.0852,356.0395,40
50425,3065.3425,356.4562,40
50426,3070.5652,356.8832,40
50427,3075.7588,357.3201,40
50428,3080.929,357.7665,40
50429,3086.0815,358.2222,40
50430,3091.2219,358.6868,40
50431,3096.3562,359.1599,40
50432,3101.4895,359.6411,40
50433,3106.6279,360.1302,40
50434,3111.7771,360.6267,40
50435,3116.9426,361.1304,40
50436,3122.1301,361.6408,40
50437,3127.3455,362.1576,40
50438,3132.594,362.6805,40
50439,3137.8816,363.2092,40
50440,3143.2139,363.7432,40
50441,3148.5964,364.2822,40
50442,3154.0352,364.8259,40
50443,3159.5356,365.3739,40
50444,3165.1033,365.9259,40
50445,3170.7441,366.4815,40
50446,3176.4639,367.0404,40
50447,3182.2678,367.6022,40
50448,3188.1619,368.1666,40
50449,3194.1519,368.7332,40
50450,3200.2427,369.3017,40
50451,3206.4358,369.8717,40
50452,3212.7273,370.4432,40
50453,3219.114,371.0159,40
50454,3225.5918,371.5896,40
50455,3232.1572,372.164,40
50456,3238.8069,372.7391,40
50457,3245.5369,373.3145,40
50458,3252.3438,373.8902,40
50459,3259.2236,374.4658,40
50460,3266.1733,375.0413,40
50461,3273.189,375.6163,40
50462,3280.2668,376.1907,40
50463,3287.4036,376.7643,40
50464,3294.5952,377.3368,40
50465,3301.8386,377.9082,40
50466,3309.1296,378.4781,40
50467,3316.4651,379.0464,40
50468,3323.8411,379.6129,40
50469,3331.2539,380.1774,40
50470,3338.7004,380.7397,40
50471,3346.1765,381.2995,40
50472,3353.6787,381.8567,40
50473,3361.2036,382.4111,40
50474,3368.7473,382.9624,40
50475,3376.3064,383.5105,40
50476,3383.877,384.0552,40
50477,3391.4558,384.5963,40
50478,3399.0388,385.1335,40
50479,3406.6228,385.6667,40
50480,3414.2039,386.1956,40
50481,3421.7786,386.7202,40
50482,3429.3433,387.24,40
50483,3436.8943,387.7551,40
50484,3444.4277,388.265,40
50485,3451.9407,388.7698,40
50486,3459.4287,389.2691,40
50487,3466.8889,389.7628,40
50488,3474.3171,390.2506,40
50489,3481.71,390.7324,40
50490,3489.064,391.2079,40
50491,3496.375,391.677,40
50492,3503.6401,392.1394,40
50493,3510.8552,392.595,40
50494,3518.0168,393.0435,40
50495,3525.1213,393.4847,40
50496,3532.165,393.9185,40
50497,3539.1443,394.3447,40
50498,3546.0557,394.763,40
50499,3552.8958,395.1732,40
50500,3559.6633,395.5754,40
50501,3566.3613,395.9699,40
50502,3572.9922,396.3571,40
50503,3579.5593,396.7372,40
50504,3586.0652,397.1106,40
50505,3592.5125,397.4777,40
50506,3598.9043,397.8387,40
50507,3605.2432,398.194,40
50508,3611.5322,398.5439,40
50509,3617.7742,398.8888,40
50510,3623.9717,399.229,40
50511,3630.1274,399.5648,40
50512,3636.2446,399.8965,40
50513,3642.3259,400.2246,40
50514,3648.3743,400.5493,40
50515,3654.3921,400.871,40
50516,3660.3823,401.1899,40
50517,3666.3481,401.5065,40
50518,3672.292,401.821,40
50519,3678.217,402.1338,40
50520,3684.1255,402.4453,40
50521,3690.0208,402.7556,40
50522,3695.9053,403.0653,40
50523,3701.7822,403.3746,40
50524,3707.6541,403.6839,40
50525,3713.5237,403.9934,40
50526,3719.394,404.3036,40
50527,3725.2678,404.6147,40
50528,3731.1479,404.9272,40
50529,3737.0371,405.2412,40
50530,3742.9382,405.5572,40
50531,3748.854,405.8754,40
50532,3754.7874,406.1963,40
50533,3760.741,406.5201,40
50534,3766.7178,406.8473,40
50535,3772.7205,407.178,40
50536,3778.7522,407.5127,40
50537,3784.8152,407.8517,40
50538,3790.9128,408.1952,40
50539,3797.0476,408.5438,40
50540,3803.2224,408.8976,40
50541,3809.4397,409.257,40
50542,3815.6985,409.6223,40
50543,3821.9961,409.9935,40
50544,3828.3296,410.371,40
50545,3834.6958,410.7549,40
50546,3841.0923,411.1454,40
50547,3847.5159,411.5427,40
50548,3853.9636,411.9469,40
50549,3860.4326,412.3583,40
50550,3866.9204,412.777,40
50551,3873.4236,413.2032,40
50552,3879.9397,413.6371,40
50553,3886.4653,414.0789,40
50554,3892.9983,414.5288,40
50555,3899.5349,414.987,40
50556,3906.073,415.4536,40
50557,3912.6091,415.9289,40
50558,3919.1409,416.4129,40
50559,3925.665,416.906,40
50560,3932.1787,417.4083,40
50561,3938.6792,417.92,40
50562,3945.1636,418.4412,40
50563,3951.6289,418.9722,40
50564,3958.0723,419.5131,40
50565,3964.4907,420.0641,40
50566,3970.8816,420.6255,40
50567,3977.2417,421.1974,40
50568,3983.5686,421.7799,40
50569,3989.8589,422.3733,40
50570,3996.1099,422.9778,40
50571,4002.3188,423.5935,40
50572,4008.4829,424.2207,40
50573,4014.5989,424.8595,40
50574,4020.6641,425.51,40
50575,4026.6755,426.1726,40
50576,4032.6304,426.8474,40
50577,4038.5259,427.5345,40
50578,4044.3589,428.2341,40
50579,4050.1267,428.9465,40
50580,4055.8264,429.6718,40
50581,4061.4553,430.4103,40
50582,4067.01,431.162,40
50583,4072.488,431.9272,40
50584,4077.8862,432.7062,40
50585,4083.2014,433.5,40
50586,4088.4304,434.3099,40
50587,4093.5701,435.137,40
50588,4098.6167,435.9826,40
50589,4103.5669,436.848,40
50590,4108.418,437.7344,40
50591,4113.1665,438.6431,40
50592,4117.8086,439.5751,40
50593,4122.3413,440.5319,40
50594,4126.7612,441.5147,40
50595,4131.0654,442.5246,40
50596,4135.25,443.5629,40
50597,4139.3125,444.6309,40
50598,4143.2485,445.7298,40
50599,4147.0562,446.8608,40
50600,4150.7305,448.0251,40
50601,4154.2695,449.2241,40
50602,4157.6689,450.459,40
50603,4160.9263,451.7308,40
50604,4164.0381,453.041,40
50605,4167.0005,454.3908,40
50606,4169.8105,455.7814,40
50607,4172.4653,457.2139,40
50608,4174.9609,458.6898,40
50609,4177.2944,460.2101,40
50610,4179.4624,461.7762,40
50611,4181.4614,463.3893,40
50612,4183.291,465.049,40
50613,4184.9561,466.7524,40
50614,4186.4614,468.4959,40
50615,4187.8125,470.2761,40
50616,4189.0146,472.0893,40
50617,4190.0737,473.9322,40
50618,4190.9937,475.8013,40
50619,4191.7812,477.6931,40
50620,4192.4409,479.6041,40
50621,4192.9785,481.5307,40
50622,4193.3984,483.4696,40
50623,4193.707,485.4172,40
50624,4193.9092,487.3701,40
50625,4194.0098,489.3247,40
50626,4194.0166,491.2789,40
50627,4193.9404,493.2333,40
50628,4193.7939,495.1893,40
50629,4193.5879,497.148,40
50630,4193.3354,499.1107,40
50631,4193.0483,501.0785,40
50632,4192.7378,503.0528,40
50633,4192.4165,505.0348,40
50634,4192.0967,507.0256,40
50635,4191.7896,509.0266,40
50636,4191.5078,511.0389,40
50637,4191.2632,513.0638,40
50638,4191.0674,515.1025,40
50639,4190.9312,517.1559,40
50640,4190.8467,519.2213,40
50641,4190.7871,521.2924,40
50642,4190.7275,523.3627,40
50643,4190.6411,525.4259,40
50644,4190.5024,527.4756,40
50645,4190.2852,529.5057,40
50646,4189.9629,531.5095,40
50647,4189.5098,533.4808,40
50648,4188.8999,535.4133,40
50649,4188.1074,537.3007,40
50650,4187.106,539.1364,40
50651,4185.8696,540.9141,40
50652,4184.3721,542.6276,40
50653,4182.5898,544.2711,40
50654,4180.5229,545.8441,40
50655,4178.1812,547.3483,40
50656,4175.5737,548.7858,40
50657,4172.7104,550.1586,40
50658,4169.6025,551.4684,40
50659,4166.2583,552.7172,40
50660,4162.689,553.9069,40
50661,4158.9038,555.0394,40
50662,4154.9126,556.1166,40
50663,4150.7261,557.1406,40
50664,4146.3535,558.1131,40
50665,4141.8047,559.0361,40
50666,4137.0898,559.9115,40
50667,4132.2192,560.7412,40
50668,4127.2021,561.5272,40
50669,4122.0488,562.2712,40
50670,4116.769,562.9754,40
50671,4111.3726,563.6415,40
50672,4105.8701,564.2715,40
50673,4100.2705,564.8673,40
50674,4094.585,565.4308,40
50675,4088.8223,565.964,40
50676,4082.9929,566.4688,40
50677,4077.1067,566.9469,40
50678,4071.1733,567.4004,40
50679,4065.2031,567.8312,40
50680,4059.2058,568.2413,40
50681,4053.1912,568.6324,40
50682,4047.1694,569.0066,40
50683,4041.1504,569.3657,40
50684,4035.144,569.7117,40
50685,4029.1599,570.0465,40
50686,4023.2056,570.3716,40
50687,4017.28,570.688,40
50688,4011.3813,570.9963,40
50689,4005.5078,571.2971,40
50690,3999.6572,571.5913,40
50691,3993.8276,571.8795,40
50692,3988.0173,572.1622,40
50693,3982.2244,572.4404,40
50694,3976.4468,572.7147,40
50695,3970.6824,572.9857,40
50696,3964.9294,573.2542,40
50697,3959.186,573.5209,40
50698,3953.4504,573.7863,40
50699,3947.7202,574.0513,40
50700,3941.9939,574.3165,40
50701,3936.2693,574.5827,40
50702,3930.5444,574.8505,40
50703,3924.8176,575.1205,40
50704,3919.0867,575.3936,40
50705,3913.3499,575.6703,40
50706,3907.605,575.9515,40
50707,3901.8506,576.2377,40
50708,3896.0842,576.5297,40
50709,3890.3042,576.8282,40
50710,3884.5085,577.1339,40
50711,3878.6953,577.4473,40
50712,3872.8625,577.7694,40
50713,3867.0085,578.1007,40
50714,3861.1311,578.4419,40
50715,3855.2283,578.7938,40
50716,3849.2983,579.1569,40
50717,3843.3391,579.5321,40
50718,3837.3489,579.92,40
50719,3831.3254,580.3214,40
50720,3825.2671,580.7367,40
50721,3819.1721,581.1669,40
50722,3813.0381,581.6126,40
50723,3806.8633,582.0745,40
50724,3800.6458,582.5532,40
50725,3794.3838,583.0495,40
50726,3788.0757,583.5637,40
50727,3781.7227,584.0953,40
50728,3775.3257,584.6436,40
50729,3768.886,585.2076,40
50730,3762.4048,585.7868,40
50731,3755.8835,586.3804,40
50732,3749.323,586.9875,40
50733,3742.7244,587.6075,40
50734,3736.0891,588.2397,40
50735,3729.4185,588.8832,40
50736,3722.7131,589.5372,40
50737,3715.9749,590.2012,40
50738,3709.2046,590.8743,40
50739,3702.4036,591.5557,40
50740,3695.573,592.2448,40
50741,3688.7141,592.9407,40
50742,3681.8276,593.6426,40
50743,3674.9155,594.35,40
50744,3667.9785,595.0619,40
50745,3661.0176,595.7777,40
50746,3654.0344,596.4966,40
50747,3647.03,597.2178,40
50748,3640.0056,597.9407,40
50749,3632.9624,598.6644,40
50750,3625.9014,599.3882,40
50751,3618.8237,600.1113,40
50752,3611.731,600.8331,40
50753,3604.624,601.5526,40
50754,3597.5042,602.2693,40
50755,3590.3726,602.9823,40
50756,3583.2305,603.6909,40
50757,3576.0791,604.3944,40
50758,3568.9194,605.0919,40
50759,3561.7529,605.7828,40
50760,3554.5806,606.4663,40
50761,3547.4038,607.1416,40
50762,3540.2236,607.808,40
50763,3533.041,608.4647,40
50764,3525.8577,609.1111,40
50765,3518.6743,609.7462,40
50766,3511.4924,610.3695,40
50767,3504.313,610.98,40
50768,3497.1375,611.5772,40
50769,3489.9668,612.1602,40
50770,3482.8022,612.7283,40
50771,3475.645,613.2806,40
50772,3468.4963,613.8167,40
50773,3461.3574,614.3356,40
50774,3454.2283,614.8374,40
50775,3447.1089,615.3228,40
50776,3439.9988,615.7924,40
50777,3432.8975,616.2467,40
50778,3425.8049,616.6864,40
50779,3418.7207,617.1121,40
50780,3411.6445,617.5243,40
50781,3404.5759,617.9238,40
50782,3397.5149,618.3109,40
50783,3390.4609,618.6865,40
50784,3383.4138,619.0511,40
50785,3376.3728,619.4052,40
50786,3369.3381,619.7495,40
50787,3362.3093,620.0847,40
50788,3355.2861,620.4111,40
50789,3348.2678,620.7297,40
50790,3341.2546,621.0408,40
50791,3334.2458,621.345,40
50792,3327.2412,621.6431,40
50793,3320.2407,621.9356,40
50794,3313.2437,622.2231,40
50795,3306.2498,622.5062,40
50796,3299.259,622.7855,40
50797,3292.271,623.0616,40
50798,3285.2852,623.3352,40
50799,3278.3013,623.6067,40
50800,3271.3193,623.8768,40
50801,3264.3386,624.1462,40
50802,3257.3589,624.4154,40
50803,3250.3801,624.6851,40
50804,3243.4016,624.9557,40
50805,3236.4233,625.228,40
50806,3229.4448,625.5025,40
50807,3222.4658,625.7798,40
50808,3215.4858,626.0607,40
50809,3208.5049,626.3455,40
50810,3201.5222,626.6349,40
50811,3194.5381,626.9296,40
50812,3187.5518,627.2302,40
50813,3180.563,627.5371,40
50814,3173.5715,627.8512,40
50815,3166.5769,628.1729,40
50816,3159.5791,628.5028,40
50817,3152.5774,628.8416,40
50818,3145.5718,629.1898,40
50819,3138.562,629.5482,40
50820,3131.5474,629.9171,40
50821,3124.5281,630.2972,40
50822,3117.5034,630.6882,40
50823,3110.4739,631.0891,40
50824,3103.4387,631.4993,40
50825,3096.3982,631.918,40
50826,3089.3523,632.3444,40
50827,3082.3005,632.7777,40
50828,3075.2432,633.2172,40
50829,3068.1799,633.662,40
50830,3061.1108,634.1115,40
50831,3054.0356,634.5647,40
50832,3046.9541,635.0211,40
50833,3039.8665,635.4797,40
50834,3032.7725,635.9399,40
50835,3025.6719,636.4008,40
50836,3018.5647,636.8617,40
50837,3011.4507,637.3218,40
50838,3004.3301,637.7803,40
50839,2997.2024,638.2365,40
50840,2990.0676,638.6896,40
50841,2982.9258,639.1387,40
50842,2975.7766,639.5833,40
50843,2968.6204,640.0223,40
50844,2961.4563,640.4552,40
50845,2954.2849,640.881,40
50846,2947.1057,641.2992,40
50847,2939.9187,641.7087,40
50848,2932.7239,642.109,40
50849,2925.521,642.4993,40
50850,2918.3101,642.8787,40
50851,2911.0908,643.2463,40
50852,2903.8633,643.6017,40
50853,2896.6274,643.9439,40
50854,2889.3831,644.2722,40
50855,2882.1299,644.5857,40
50856,2874.8679,644.8838,40
50857,2867.5972,645.1655,40
50858,2860.3174,645.4303,40
50859,2853.0286,645.6772,40
50860,2845.7305,645.9056,40
50861,2838.4233,646.1147,40
50862,2831.1064,646.3036,40
50863,2823.7803,646.4717,40
50864,2816.4443,646.618,40
50865,2809.0989,646.7419,40
50866,2801.7434,646.8427,40
50867,2794.3782,646.9193,40
50868,2787.0027,646.9713,40
50869,2779.6172,646.9977,40
50870,2772.2212,646.9979,40
50871,2764.8152,646.9725,40
50872,2757.3989,646.9222,40
50873,2749.9727,646.8481,40
50874,2742.5366,646.7512,40
50875,2735.0906,646.6324,40
50876,2727.6345,646.4927,40
50877,2720.1689,646.3329,40
50878,2712.6936,646.1541,40
50879,2705.209,645.9572,40
50880,2697.7146,645.7432,40
50881,2690.2109,645.5129,40
50882,2682.6982,645.2675,40
50883,2675.176,645.0078,40
50884,2667.6448,644.7349,40
50885,2660.1045,644.4496,40
50886,2652.5552,644.1528,40
50887,2644.9971,643.8457,40
50888,2637.4302,643.5291,40
50889,2629.8547,643.2039,40
50890,2622.2705,642.8711,40
50891,2614.6777,642.5317,40
50892,2607.0767,642.1867,40
50893,2599.467,641.837,40
50894,2591.8494,641.4835,40
50895,2584.2234,641.1272,40
50896,2576.5894,640.7692,40
50897,2568.9473,640.4102,40
50898,2561.2971,640.0512,40
50899,2553.6392,639.6934,40
50900,2545.9736,639.3374,40
50901,2538.3003,638.9844,40
50902,2530.6194,638.6354,40
50903,2522.9309,638.2911,40
50904,2515.2351,637.9528,40
50905,2507.532,637.6211,40
50906,2499.8215,637.2971,40
50907,2492.1038,636.9819,40
50908,2484.3792,636.6762,40
50909,2476.6475,636.3812,40
50910,2468.9089,636.0977,40
50911,2461.1633,635.8267,40
50912,2453.4111,635.5691,40
50913,2445.6523,635.3259,40
50914,2437.887,635.0981,40
50915,2430.115,634.8866,40
50916,2422.3367,634.6924,40
50917,2414.552,634.5164,40
50918,2406.7612,634.3596,40
50919,2398.9641,634.223,40
50920,2391.1609,634.1074,40
50921,2383.3518,634.0139,40
50922,2375.5369,633.9432,40
50923,2367.7163,633.8952,40
50924,2359.8906,633.8693,40
50925,2352.0598,633.8647,40
50926,2344.2244,633.8809,40
50927,2336.3848,633.9173,40
50928,2328.541,633.9733,40
50929,2320.6938,634.0481,40
50930,2312.8435,634.1412,40
50931,2304.99,634.252,40
50932,2297.1338,634.3799,40
50933,2289.2756,634.5242,40
50934,2281.4153,634.6842,40
50935,2273.5535,634.8594,40
50936,2265.6902,635.0492,40
50937,2257.8262,635.2529,40
50938,2249.9614,635.47,40
50939,2242.0964,635.6997,40
50940,2234.2314,635.9415,40
50941,2226.3667,636.1947,40
50942,2218.5029,636.4587,40
50943,2210.6401,636.7329,40
50944,2202.7788,637.0166,40
50945,2194.9189,637.3093,40
50946,2187.0613,637.6104,40
50947,2179.2061,637.9191,40
50948,2171.3535,638.2349,40
50949,2163.5039,638.5571,40
50950,2155.6577,638.8851,40
50951,2147.8154,639.2184,40
50952,2139.9771,639.5562,40
50953,2132.1431,639.898,40
50954,2124.3137,640.2431,40
50955,2116.4895,640.5909,40
50956,2108.6704,640.9408,40
50957,2100.8574,641.2922,40
50958,2093.0503,641.6444,40
50959,2085.2495,641.9968,40
50960,2077.4553,642.3488,40
50961,2069.6685,642.6998,40
50962,2061.8887,643.0491,40
50963,2054.1169,643.3961,40
50964,2046.353,643.7402,40
50965,2038.5974,644.0808,40
50966,2030.8507,644.4172,40
50967,2023.1129,644.7489,40
50968,2015.3845,645.0752,40
50969,2007.6658,645.3954,40
50970,1999.9572,645.709,40
50971,1992.2588,646.0153,40
50972,1984.5713,646.3137,40
50973,1976.8947,646.6036,40
50974,1969.2295,646.8845,40
50975,1961.576,647.1555,40
50976,1953.9341,647.4166,40
50977,1946.3032,647.668,40
50978,1938.683,647.9095,40
50979,1931.073,648.1417,40
50980,1923.4727,648.3645,40
50981,1915.8815,648.5781,40
50982,1908.2992,648.7826,40
50983,1900.7251,648.9781,40
50984,1893.1589,649.1649,40
50985,1885.6001,649.3431,40
50986,1878.0481,649.5128,40
50987,1870.5026,649.6741,40
50988,1862.9629,649.8271,40
50989,1855.4288,649.9722,40
50990,1847.8998,650.1093,40
50991,1840.3752,650.2386,40
50992,1832.8549,650.3604,40
50993,1825.338,650.4746,40
50994,1817.8243,650.5815,40
50995,1810.3134,650.6813,40
50996,1802.8046,650.7739,40
50997,1795.2975,650.8597,40
50998,1787.7917,650.9387,40
50999,1780.2869,651.0111,40
51000,1772.7822,651.077,40
51001,1765.2776,651.1366,40
51002,1757.7722,651.1901,40
51003,1750.2659,651.2374,40
51004,1742.7579,651.2789,40
51005,1735.248,651.3147,40
51006,1727.7357,651.3448,40
51007,1720.2205,651.3695,40
51008,1712.7018,651.3889,40
51009,1705.1792,651.4031,40
51010,1697.6523,651.4124,40
51011,1690.1206,651.4166,40
51012,1682.5836,651.4163,40
51013,1675.041,651.4113,40
51014,1667.4921,651.4019,40
51015,1659.9365,651.3881,40
51016,1652.3738,651.3702,40
51017,1644.8035,651.3483,40
51018,1637.2251,651.3226,40
51019,1629.6381,651.2931,40
51020,1622.0421,651.2601,40
51021,1614.4368,651.2236,40
51022,1606.8213,651.1838,40
51023,1599.1956,651.1409,40
51024,1591.5588,651.095,40
51025,1583.9108,651.0463,40
51026,1576.251,650.9949,40
51027,1568.5791,650.9408,40
51028,1560.896,650.8843,40
51029,1553.2024,650.8254,40
51030,1545.4993,650.7643,40
51031,1537.7875,650.701,40
51032,1530.0677,650.6356,40
51033,1522.3412,650.5681,40
51034,1514.6085,650.4988,40
51035,1506.8705,650.4276,40
51036,1499.1283,650.3547,40
51037,1491.3824,650.2802,40
51038,1483.634,650.2041,40
51039,1475.8838,650.1266,40
51040,1468.1328,650.0478,40
51041,1460.3816,649.9677,40
51042,1452.6313,649.8865,40
51043,1444.8827,649.8041,40
51044,1437.1367,649.7208,40
51045,1429.3942,649.6367,40
51046,1421.6558,649.5517,40
51047,1413.9227,649.4661,40
51048,1406.1956,649.3798,40
51049,1398.4753,649.293,40
51050,1390.7629,649.2059,40
51051,1383.0591,649.1184,40
51052,1375.3647,649.0306,40
51053,1367.6808,648.9429,40
51054,1360.0079,648.855,40
51055,1352.3473,648.7672,40
51056,1344.6996,648.6795,40
51057,1337.0657,648.592,40
51058,1329.4465,648.505,40
51059,1321.8429,648.4183,40
51060,1314.2556,648.3323,40
51061,1306.6857,648.2467,40
51062,1299.1339,648.162,40
51063,1291.6011,648.078,40
51064,1284.0881,647.9949,40
51065,1276.5961,647.9128,40
51066,1269.1255,647.8318,40
51067,1261.6775,647.752,40
51068,1254.2527,647.6735,40
51069,1246.8523,647.5963,40
51070,1239.4768,647.5206,40
51071,1232.1273,647.4464,40
51072,1224.8047,647.3739,40
51073,1217.5098,647.3032,40
51074,1210.2433,647.2343,40
51075,1203.0062,647.1672,40
51076,1195.7994,647.1023,40
51077,1188.6239,647.0394,40
51078,1181.4802,646.9789,40
51079,1174.3688,646.9203,40
51080,1167.2885,646.8635,40
51081,1160.2385,646.808,40
51082,1153.2179,646.7534,40
51083,1146.2255,646.6992,40
51084,1139.2605,646.6451,40
51085,1132.3219,646.5908,40
51086,1125.4086,646.5356,40
51087,1118.5198,646.4792,40
51088,1111.6544,646.4214,40
51089,1104.8115,646.3615,40
51090,1097.9901,646.2992,40
51091,1091.1892,646.2341,40
51092,1084.4078,646.1658,40
51093,1077.6451,646.0939,40
51094,1070.8999,646.0179,40
51095,1064.1714,645.9374,40
51096,1057.4585,645.8521,40
51097,1050.7603,645.7615,40
51098,1044.0757,645.6653,40
51099,1037.4038,645.5629,40
51100,1030.7438,645.454,40
51101,1024.0945,645.3381,40
51102,1017.4549,645.215,40
51103,1010.8242,645.0841,40
51104,1004.2014,644.945,40
51105,997.5853,644.7974,40
51106,990.9752,644.6407,40
51107,984.3701,644.4747,40
51108,977.7688,644.299,40
51109,971.1705,644.1129,40
51110,964.5743,643.9163,40
51111,957.979,643.7086,40
51112,951.3838,643.4894,40
51113,944.7877,643.2584,40
51114,938.1896,643.0151,40
51115,931.5887,642.7592,40
51116,924.9839,642.4901,40
51117,918.3743,642.2075,40
51118,911.7589,641.9111,40
51119,905.1366,641.6002,40
51120,898.5067,641.2747,40
51121,891.8679,640.934,40
51122,885.2195,640.5777,40
51123,878.5604,640.2054,40
51124,871.8896,639.8168,40
51125,865.207,639.412,40
51126,858.5128,638.9917,40
51127,851.8076,638.5567,40
51128,845.0917,638.1078,40
51129,838.3657,637.6458,40
51130,831.6301,637.1713,40
51131,824.8851,636.6853,40
51132,818.1314,636.1885,40
51133,811.3693,635.6816,40
51134,804.5994,635.1656,40
51135,797.822,634.641,40
51136,791.0377,634.1088,40
51137,784.2468,633.5696,40
51138,777.4499,633.0242,40
51139,770.6473,632.4735,40
51140,763.8396,631.9182,40
51141,757.0272,631.359,40
51142,750.2106,630.7969,40
51143,743.3901,630.2324,40
51144,736.5663,629.6665,40
51145,729.7396,629.0999,40
51146,722.9105,628.5333,40
51147,716.0794,627.9675,40
51148,709.2468,627.4034,40
51149,702.4131,626.8417,40
51150,695.5787,626.2831,40
51151,688.7443,625.7285,40
51152,681.9101,625.1786,40
51153,675.0766,624.6343,40
51154,668.2444,624.0962,40
51155,661.4138,623.5652,40
51156,654.5853,623.0419,40
51157,647.7593,622.5273,40
51158,640.9364,622.0221,40
51159,634.1169,621.527,40
51160,627.3014,621.043,40
51161,620.4902,620.5706,40
51162,613.6839,620.1106,40
51163,606.8829,619.6639,40
51164,600.0875,619.2314,40
51165,593.2984,618.8136,40
51166,586.5159,618.4114,40
51167,579.7405,618.0256,40
51168,572.9727,617.657,40
51169,566.2129,617.3063,40
51170,559.4615,616.9742,40
51171,552.7192,616.6613,40
51172,545.9863,616.3663,40
51173,539.2638,616.0882,40
51174,532.5521,615.8256,40
51175,525.852,615.5771,40
51176,519.1641,615.3418,40
51177,512.4891,615.118,40
51178,505.8276,614.9048,40
51179,499.1803,614.7007,40
51180,492.5479,614.5045,40
51181,485.931,614.3148,40
51182,479.3302,614.1306,40
51183,472.7462,613.9505,40
51184,466.1798,613.7732,40
51185,459.6314,613.5974,40
51186,453.1019,613.4219,40
51187,446.5918,613.2454,40
51188,440.1018,613.0667,40
51189,433.6326,612.8844,40
51190,427.1848,612.6974,40
51191,420.7591,612.5043,40
51192,414.3561,612.3038,40
51193,407.9765,612.0947,40
51194,401.621,611.8758,40
51195,395.2902,611.6458,40
51196,388.9848,611.4033,40
51197,382.7053,611.1471,40
51198,376.4526,610.876,40
51199,370.2272,610.5886,40
51200,364.0298,610.2838,40
51201,357.8611,609.9603,40
51202,351.7216,609.6167,40
51203,345.6122,609.2518,40
51204,339.5333,608.8643,40
51205,333.4858,608.453,40
51206,327.4702,608.0167,40
51207,321.4872,607.5539,40
51208,315.5374,607.0635,40
51209,309.6216,606.5442,40
51210,303.7404,605.9947,40
51211,297.8943,605.4138,40
51212,292.0842,604.8001,40
51213,286.3106,604.1525,40
51214,280.5741,603.4698,40
51215,274.8745,602.7533,40
51216,269.211,602.0049,40
51217,263.583,601.2268,40
51218,257.9899,600.421,40
51219,252.4309,599.5897,40
51220,246.9054,598.7349,40
51221,241.4128,597.8588,40
51222,235.9523,596.9633,40
51223,230.5234,596.0507,40
51224,225.1252,595.123,40
51225,219.7572,594.1824,40
51226,214.4188,593.2308,40
51227,209.1091,592.2705,40
51228,203.8277,591.3034,40
51229,198.5737,590.3317,40
51230,193.3465,589.3575,40
51231,188.1455,588.3829,40
51232,182.97,587.4099,40
51233,177.8194,586.4407,40
51234,172.6929,585.4774,40
51235,167.5898,584.522,40
51236,162.5097,583.5767,40
51237,157.4516,582.6434,40
51238,152.4151,581.7245,40
51239,147.3994,580.8218,40
51240,142.4038,579.9376,40
51241,137.4278,579.0739,40
51242,132.4705,578.2328,40
51243,127.5314,577.4164,40
51244,122.6098,576.6268,40
51245,117.705,575.866,40
51246,112.8164,575.1363,40
51247,107.9433,574.4396,40
51248,103.085,573.7781,40
51249,98.2408,573.1539,40
51250,93.4108,572.5684,40
51251,88.6017,572.017,40
51252,83.8233,571.4921,40
51253,79.0856,570.986,40
51254,74.3988,570.491,40
51255,69.7728,569.9995,40
51256,65.2175,569.5037,40
51257,60.7431,568.996,40
51258,56.3595,568.4686,40
51259,52.0768,567.9139,40
51260,47.9049,567.3243,40
51261,43.8539,566.6919,40
51262,39.9338,566.0092,40
51263,36.1545,565.2683,40
51264,32.5261,564.4618,40
51265,29.0587,563.5818,40
51266,25.7622,562.6207,40
51267,22.6465,561.5707,40
51268,19.7219,560.4243,40
51269,16.9982,559.1736,40
51270,14.4854,557.8112,40
51271,12.1936,556.3291,40
51272,10.1328,554.7198,40
51273,8.313,552.9756,40
51274,6.7442,551.0887,40
51275,5.4359,549.0519,40
51276,4.384,546.8672,40
51277,3.5686,544.5475,40
51278,2.9695,542.1063,40
51279,2.566,539.5569,40
51280,2.3378,536.9126,40
51281,2.2643,534.1868,40
51282,2.3251,531.3931,40
51283,2.4997,528.5447,40
51284,2.7676,525.655,40
